name,season,age,team_id,pos,g,gs,mp_per_g,fg_pct,fg3_pct,fg2_pct,efg_pct,ft_pct,orb_per_g,drb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,height,weight
Terry Rozier,2017.0,23.0,BOS,PG,80.0,16.0,25.9,0.395,0.381,0.41,0.491,0.772,0.8,3.9,2.9,1.0,0.2,1.0,1.5,11.3,73,190.0
Ricky Rubio,2011.0,21.0,MIN,PG,41.0,31.0,34.2,0.357,0.34,0.363,0.398,0.803,0.5,3.7,8.2,2.2,0.2,3.2,2.4,10.6,76,190.0
Ricky Rubio,2012.0,22.0,MIN,PG,57.0,47.0,29.7,0.36,0.293,0.374,0.386,0.799,0.8,3.2,7.3,2.4,0.1,3.0,2.5,10.7,76,190.0
Ricky Rubio,2013.0,23.0,MIN,PG,82.0,82.0,32.2,0.381,0.331,0.393,0.413,0.802,0.7,3.4,8.6,2.3,0.1,2.7,2.7,9.5,76,190.0
Ricky Rubio,2014.0,24.0,MIN,PG,22.0,22.0,31.5,0.356,0.255,0.387,0.386,0.803,0.9,4.8,8.8,1.7,0.0,2.9,2.7,10.3,76,190.0
Ricky Rubio,2015.0,25.0,MIN,PG,76.0,76.0,30.6,0.374,0.326,0.396,0.427,0.847,0.5,3.8,8.7,2.1,0.1,2.5,2.6,10.1,76,190.0
Ricky Rubio,2016.0,26.0,MIN,PG,75.0,75.0,32.9,0.402,0.306,0.443,0.448,0.891,0.9,3.2,9.1,1.7,0.1,2.6,2.7,11.1,76,190.0
Ricky Rubio,2017.0,27.0,UTA,PG,77.0,77.0,29.3,0.418,0.352,0.451,0.476,0.866,0.6,4.0,5.3,1.6,0.1,2.7,2.7,13.1,76,190.0
Damjan Rudez,2014.0,28.0,IND,SF,68.0,2.0,15.4,0.452,0.406,0.538,0.584,0.696,0.1,0.6,0.8,0.2,0.1,0.7,1.2,4.8,82,228.0
Damjan Rudez,2015.0,29.0,MIN,SF,33.0,0.0,8.4,0.403,0.34,0.667,0.54,1.0,0.2,0.5,0.3,0.1,0.0,0.4,1.0,2.3,82,228.0
Damjan Rudez,2016.0,30.0,ORL,SF,45.0,0.0,7.0,0.352,0.313,0.458,0.466,0.0,0.1,0.4,0.4,0.3,0.0,0.2,0.7,1.8,82,228.0
Michael Ruffin,2008.0,32.0,POR,PF,11.0,0.0,3.2,0.286,0.0,0.286,0.286,1.0,0.5,0.5,0.0,0.3,0.1,0.2,0.6,0.5,81,246.0
Brandon Rush,2008.0,23.0,IND,SG,75.0,19.0,24.0,0.423,0.373,0.451,0.49,0.697,0.5,2.7,0.9,0.5,0.5,1.0,1.7,8.1,78,220.0
Brandon Rush,2009.0,24.0,IND,SG,82.0,64.0,30.4,0.423,0.411,0.433,0.511,0.629,0.5,3.7,1.4,0.7,0.8,1.1,1.9,9.4,78,220.0
Brandon Rush,2010.0,25.0,IND,SG,67.0,21.0,26.2,0.421,0.417,0.425,0.512,0.755,0.5,2.7,0.9,0.6,0.5,1.0,1.6,9.1,78,220.0
Brandon Rush,2011.0,26.0,GSW,SF,65.0,1.0,26.4,0.501,0.452,0.544,0.607,0.793,0.5,3.4,1.4,0.5,0.9,1.0,1.0,9.8,78,220.0
Brandon Rush,2012.0,27.0,GSW,SF,2.0,0.0,12.5,0.667,0.0,0.857,0.667,0.667,0.0,0.5,1.0,0.0,0.0,1.5,2.5,7.0,78,220.0
Brandon Rush,2013.0,28.0,UTA,SG,38.0,0.0,11.0,0.333,0.34,0.326,0.422,0.6,0.1,1.0,0.6,0.1,0.2,0.5,0.8,2.1,78,220.0
Brandon Rush,2014.0,29.0,GSW,SG,33.0,0.0,8.2,0.204,0.111,0.296,0.231,0.455,0.1,1.1,0.4,0.2,0.4,0.3,0.8,0.9,78,220.0
Brandon Rush,2015.0,30.0,GSW,SG,72.0,25.0,14.7,0.427,0.414,0.447,0.552,0.643,0.3,2.2,0.8,0.3,0.3,0.5,0.8,4.2,78,220.0
Brandon Rush,2016.0,31.0,MIN,SG,47.0,33.0,21.9,0.374,0.386,0.356,0.492,0.722,0.3,1.8,1.0,0.5,0.5,0.6,0.9,4.2,78,220.0
Kareem Rush,2008.0,28.0,PHI,SG,25.0,1.0,8.0,0.345,0.303,0.4,0.431,1.0,0.0,0.6,0.6,0.2,0.0,0.4,0.4,2.2,78,215.0
Kareem Rush,2009.0,29.0,LAC,SG,7.0,0.0,8.3,0.364,0.333,0.375,0.409,0.0,0.1,0.7,0.6,0.3,0.4,0.4,1.1,1.3,78,215.0
D'Angelo Russell,2015.0,19.0,LAL,PG,80.0,48.0,28.2,0.41,0.351,0.447,0.478,0.737,0.6,2.8,3.3,1.2,0.2,2.5,1.8,13.2,77,198.0
D'Angelo Russell,2016.0,20.0,LAL,PG,63.0,60.0,28.7,0.405,0.352,0.447,0.483,0.782,0.5,3.0,4.8,1.4,0.3,2.8,2.1,15.6,77,198.0
D'Angelo Russell,2017.0,21.0,BRK,PG,48.0,35.0,25.7,0.414,0.324,0.477,0.481,0.74,0.6,3.3,5.2,0.8,0.4,3.1,1.9,15.5,77,198.0
Walker Russell,2011.0,29.0,DET,PG,28.0,0.0,12.8,0.347,0.308,0.354,0.368,0.636,0.3,0.7,2.1,0.6,0.0,1.2,1.0,3.0,77,195.0
Walker Russell,2011.0,29.0,DET,PG,28.0,0.0,12.8,0.347,0.308,0.354,0.368,0.636,0.3,0.7,2.1,0.6,0.0,1.2,1.0,3.0,72,170.0
Domantas Sabonis,2016.0,20.0,OKC,PF,81.0,66.0,20.1,0.399,0.321,0.438,0.452,0.657,0.6,3.0,1.0,0.5,0.4,1.0,2.5,5.9,83,240.0
Domantas Sabonis,2017.0,21.0,IND,C,74.0,19.0,24.5,0.514,0.351,0.524,0.524,0.75,2.2,5.5,2.0,0.5,0.4,1.9,3.0,11.6,83,240.0
Robert Sacre,2012.0,23.0,LAL,C,32.0,3.0,6.3,0.375,0.0,0.375,0.375,0.636,0.3,0.8,0.2,0.0,0.3,0.3,1.2,1.3,84,270.0
Robert Sacre,2013.0,24.0,LAL,C,65.0,13.0,16.8,0.477,0.0,0.477,0.477,0.681,1.3,2.6,0.8,0.4,0.7,0.7,2.1,5.4,84,270.0
Robert Sacre,2014.0,25.0,LAL,C,67.0,18.0,16.9,0.412,0.0,0.413,0.412,0.671,1.3,2.1,0.8,0.4,0.6,0.5,1.8,4.6,84,270.0
Robert Sacre,2015.0,26.0,LAL,C,25.0,1.0,12.8,0.413,0.0,0.413,0.413,0.658,1.3,1.6,0.6,0.2,0.4,0.5,1.7,3.5,84,270.0
John Salmons,2008.0,29.0,SAC,SF,53.0,53.0,37.4,0.472,0.418,0.489,0.524,0.823,0.8,3.4,3.7,1.1,0.2,2.3,2.3,18.3,79,210.0
John Salmons,2008.0,29.0,CHI,SF,26.0,21.0,37.7,0.473,0.415,0.502,0.543,0.843,0.6,3.7,2.0,1.0,0.6,1.7,2.3,18.3,79,210.0
John Salmons,2009.0,30.0,CHI,SG,51.0,28.0,33.2,0.42,0.38,0.441,0.486,0.789,0.4,3.1,2.5,1.3,0.4,1.4,2.0,12.7,79,210.0
John Salmons,2009.0,30.0,MIL,SG,30.0,28.0,37.6,0.467,0.385,0.497,0.518,0.867,0.6,2.6,3.3,1.1,0.1,1.8,2.2,19.9,79,210.0
John Salmons,2010.0,31.0,MIL,SG,73.0,70.0,35.0,0.415,0.379,0.427,0.462,0.813,0.4,3.3,3.5,1.0,0.4,1.9,2.2,14.0,79,210.0
John Salmons,2011.0,32.0,SAC,SF,46.0,32.0,27.2,0.409,0.295,0.464,0.457,0.644,0.4,2.5,2.0,0.8,0.2,1.0,1.7,7.5,79,210.0
John Salmons,2012.0,33.0,SAC,SF,76.0,72.0,30.0,0.399,0.371,0.42,0.48,0.773,0.4,2.3,3.0,0.7,0.3,1.1,1.9,8.8,79,210.0
John Salmons,2013.0,34.0,SAC,SF,18.0,8.0,24.7,0.35,0.381,0.333,0.419,1.0,0.4,2.1,2.4,0.7,0.4,0.8,1.8,5.8,79,210.0
John Salmons,2013.0,34.0,TOR,SG,60.0,0.0,21.4,0.368,0.388,0.354,0.448,0.733,0.2,1.8,1.7,0.6,0.2,0.7,1.5,5.0,79,210.0
John Salmons,2014.0,35.0,NOP,SF,21.0,0.0,12.9,0.333,0.308,0.364,0.417,0.5,0.2,0.8,0.6,0.4,0.2,0.2,1.2,2.0,79,210.0
Cheikh Samb,2008.0,24.0,DEN,C,6.0,0.0,4.0,0.154,0.0,0.167,0.154,0.0,0.3,1.2,0.2,0.3,0.8,0.3,0.7,0.7,85,245.0
Cheikh Samb,2008.0,24.0,LAC,C,10.0,0.0,5.1,0.25,0.0,0.286,0.25,0.6,0.7,0.6,0.0,0.1,0.5,0.1,0.3,1.1,85,245.0
Cheikh Samb,2008.0,24.0,NYK,C,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,85,245.0
JaKarr Sampson,2014.0,21.0,PHI,SF,74.0,32.0,15.3,0.422,0.244,0.525,0.467,0.67,0.5,1.7,1.0,0.5,0.4,1.0,1.8,5.2,81,214.0
JaKarr Sampson,2015.0,22.0,PHI,SF,47.0,18.0,14.7,0.426,0.176,0.476,0.441,0.639,0.6,2.1,0.6,0.2,0.3,1.1,1.9,5.1,81,214.0
JaKarr Sampson,2015.0,22.0,DEN,SF,26.0,22.0,18.0,0.47,0.276,0.535,0.504,0.72,0.6,1.7,0.6,0.5,0.7,0.7,2.0,5.2,81,214.0
JaKarr Sampson,2017.0,24.0,SAC,SF,22.0,6.0,15.6,0.543,0.5,0.549,0.574,0.625,1.0,2.6,0.4,0.4,1.0,0.4,2.2,4.7,81,214.0
Samardo Samuels,2010.0,22.0,CLE,PF,37.0,10.0,18.9,0.456,0.0,0.462,0.456,0.618,2.0,2.2,0.5,0.4,0.5,1.4,2.4,7.8,81,260.0
Samardo Samuels,2011.0,23.0,CLE,C,54.0,0.0,15.3,0.455,0.0,0.455,0.455,0.701,1.2,2.2,0.4,0.4,0.4,1.0,2.1,5.4,81,260.0
Samardo Samuels,2012.0,24.0,CLE,C,18.0,1.0,10.9,0.367,0.0,0.373,0.367,0.583,0.6,1.0,0.4,0.2,0.2,0.3,1.7,3.2,81,260.0
Larry Sanders,2010.0,22.0,MIL,C,60.0,12.0,14.5,0.433,0.0,0.433,0.433,0.56,1.0,2.0,0.3,0.4,1.2,0.6,2.0,4.3,83,235.0
Larry Sanders,2011.0,23.0,MIL,PF,52.0,0.0,12.4,0.457,0.0,0.462,0.457,0.474,1.2,1.9,0.6,0.6,1.5,0.8,2.6,3.6,83,235.0
Larry Sanders,2012.0,24.0,MIL,C,71.0,55.0,27.3,0.506,0.0,0.507,0.506,0.618,3.2,6.3,1.2,0.7,2.8,1.2,3.3,9.8,83,235.0
Larry Sanders,2013.0,25.0,MIL,C,23.0,20.0,25.4,0.469,0.0,0.472,0.469,0.473,2.6,4.6,0.8,0.8,1.7,1.1,3.2,7.7,83,235.0
Larry Sanders,2014.0,26.0,MIL,C,27.0,26.0,21.7,0.5,0.0,0.5,0.5,0.5,2.5,3.7,0.9,1.0,1.4,1.0,3.9,7.3,83,235.0
Larry Sanders,2016.0,28.0,CLE,C,5.0,0.0,2.6,0.25,0.0,0.25,0.25,1.0,0.6,0.2,0.0,0.2,0.2,0.4,1.0,0.8,83,235.0
Dario Saric,2016.0,22.0,PHI,PF,81.0,36.0,26.3,0.411,0.311,0.469,0.468,0.782,1.4,5.0,2.2,0.7,0.4,2.3,2.0,12.8,82,223.0
Dario Saric,2017.0,23.0,PHI,PF,78.0,73.0,29.6,0.453,0.393,0.501,0.541,0.86,2.0,4.7,2.6,0.7,0.3,1.9,2.1,14.6,82,223.0
Tomas Satoransky,2016.0,25.0,WAS,SG,57.0,3.0,12.6,0.415,0.243,0.473,0.446,0.697,0.4,1.0,1.6,0.5,0.1,0.7,1.1,2.7,79,210.0
Tomas Satoransky,2017.0,26.0,WAS,SG,73.0,30.0,22.5,0.523,0.465,0.544,0.585,0.781,1.0,2.2,3.9,0.7,0.2,1.1,1.8,7.2,79,210.0
Brian Scalabrine,2008.0,30.0,BOS,C,39.0,8.0,12.9,0.421,0.393,0.453,0.526,0.889,0.2,1.1,0.5,0.2,0.3,0.3,1.9,3.5,81,241.0
Brian Scalabrine,2009.0,31.0,BOS,PF,52.0,3.0,9.1,0.341,0.327,0.361,0.435,0.667,0.2,0.8,0.5,0.2,0.1,0.3,1.1,1.5,81,241.0
Brian Scalabrine,2010.0,32.0,CHI,PF,18.0,0.0,4.9,0.526,0.0,0.714,0.526,0.0,0.1,0.4,0.3,0.2,0.2,0.3,1.0,1.1,81,241.0
Brian Scalabrine,2011.0,33.0,CHI,PF,28.0,0.0,4.4,0.467,0.143,0.565,0.483,0.5,0.3,0.5,0.5,0.2,0.2,0.3,0.3,1.1,81,241.0
Dennis Schroder,2013.0,20.0,ATL,PG,49.0,0.0,13.1,0.383,0.238,0.425,0.41,0.674,0.1,1.1,1.9,0.3,0.0,1.2,1.1,3.7,73,172.0
Dennis Schroder,2014.0,21.0,ATL,PG,77.0,10.0,19.7,0.427,0.351,0.449,0.466,0.827,0.4,1.8,4.1,0.6,0.1,1.9,1.6,10.0,73,172.0
Dennis Schroder,2015.0,22.0,ATL,PG,80.0,6.0,20.3,0.421,0.322,0.465,0.471,0.791,0.3,2.2,4.4,0.9,0.1,2.3,1.7,11.0,73,172.0
Dennis Schroder,2016.0,23.0,ATL,PG,79.0,78.0,31.5,0.451,0.34,0.487,0.493,0.855,0.5,2.6,6.3,0.9,0.2,3.3,1.9,17.9,73,172.0
Dennis Schroder,2017.0,24.0,ATL,PG,67.0,67.0,31.0,0.436,0.29,0.48,0.469,0.849,0.7,2.4,6.2,1.1,0.1,2.7,2.2,19.4,73,172.0
Luis Scola,2008.0,28.0,HOU,PF,82.0,82.0,30.3,0.531,0.0,0.533,0.531,0.76,2.4,6.3,1.5,0.8,0.1,1.5,3.2,12.7,81,240.0
Luis Scola,2009.0,29.0,HOU,PF,82.0,82.0,32.6,0.514,0.2,0.515,0.514,0.779,2.1,6.5,2.1,0.8,0.3,2.0,3.0,16.2,81,240.0
Luis Scola,2010.0,30.0,HOU,PF,74.0,74.0,32.6,0.504,0.0,0.505,0.504,0.738,2.0,6.2,2.5,0.6,0.6,2.0,3.1,18.3,81,240.0
Luis Scola,2011.0,31.0,HOU,PF,66.0,66.0,31.3,0.491,0.0,0.493,0.491,0.773,1.8,4.6,2.1,0.5,0.4,2.3,3.2,15.5,81,240.0
Luis Scola,2012.0,32.0,PHO,PF,82.0,67.0,26.6,0.472,0.188,0.477,0.474,0.787,1.9,4.7,2.2,0.8,0.4,1.5,3.1,12.8,81,240.0
Luis Scola,2013.0,33.0,IND,PF,82.0,2.0,17.1,0.47,0.143,0.474,0.471,0.728,1.0,3.7,1.0,0.3,0.2,1.3,2.0,7.6,81,240.0
Luis Scola,2014.0,34.0,IND,PF,81.0,16.0,20.5,0.467,0.25,0.474,0.471,0.699,1.7,4.8,1.3,0.6,0.2,1.2,2.4,9.4,81,240.0
Luis Scola,2015.0,35.0,TOR,PF,76.0,76.0,21.5,0.45,0.404,0.467,0.504,0.726,1.1,3.6,0.9,0.6,0.4,0.9,2.3,8.7,81,240.0
Luis Scola,2016.0,36.0,BRK,PF,36.0,1.0,12.8,0.47,0.34,0.535,0.526,0.676,1.4,2.4,1.0,0.4,0.1,0.9,1.8,5.1,81,240.0
Mike Scott,2012.0,24.0,ATL,PF,40.0,1.0,9.4,0.476,0.0,0.479,0.476,0.768,1.0,1.8,0.3,0.1,0.1,0.5,0.8,4.6,80,237.0
Mike Scott,2013.0,25.0,ATL,PF,80.0,6.0,18.5,0.479,0.31,0.558,0.529,0.78,0.8,2.8,0.9,0.4,0.1,1.0,1.5,9.6,80,237.0
Mike Scott,2014.0,26.0,ATL,PF,68.0,0.0,16.5,0.444,0.344,0.517,0.517,0.792,0.7,2.3,1.1,0.4,0.0,0.6,1.2,7.8,80,237.0
Mike Scott,2015.0,27.0,ATL,PF,75.0,0.0,15.3,0.468,0.392,0.523,0.551,0.794,0.7,2.0,1.0,0.3,0.2,0.6,1.4,6.2,80,237.0
Mike Scott,2016.0,28.0,ATL,PF,18.0,0.0,10.8,0.288,0.148,0.406,0.322,0.875,0.6,1.5,0.9,0.2,0.2,0.4,0.7,2.5,80,237.0
Mike Scott,2017.0,29.0,WAS,PF,76.0,1.0,18.5,0.527,0.405,0.582,0.59,0.658,0.7,2.6,1.1,0.3,0.1,1.0,1.9,8.8,80,237.0
Thabo Sefolosha,2008.0,24.0,CHI,SF,43.0,14.0,17.1,0.434,0.3,0.485,0.475,0.84,0.6,2.3,1.5,0.8,0.4,0.9,1.2,4.5,79,220.0
Thabo Sefolosha,2008.0,24.0,OKC,SG,23.0,22.0,31.2,0.417,0.243,0.464,0.443,0.833,1.2,4.0,2.0,1.7,1.1,1.2,2.3,8.5,79,220.0
Thabo Sefolosha,2009.0,25.0,OKC,SG,82.0,82.0,28.6,0.44,0.313,0.494,0.486,0.674,0.9,3.8,1.8,1.2,0.6,1.1,1.9,6.0,79,220.0
Thabo Sefolosha,2010.0,26.0,OKC,SG,79.0,79.0,25.9,0.471,0.275,0.558,0.514,0.747,0.8,3.6,1.4,1.2,0.5,0.7,2.2,5.1,79,220.0
Thabo Sefolosha,2011.0,27.0,OKC,SG,42.0,42.0,21.8,0.432,0.437,0.429,0.532,0.884,0.5,2.5,1.1,0.9,0.4,1.0,1.9,4.8,79,220.0
Thabo Sefolosha,2012.0,28.0,OKC,SG,81.0,81.0,27.5,0.481,0.419,0.558,0.597,0.826,0.7,3.2,1.5,1.3,0.5,0.8,2.2,7.6,79,220.0
Thabo Sefolosha,2013.0,29.0,OKC,SG,61.0,61.0,26.0,0.415,0.316,0.495,0.485,0.768,0.8,2.8,1.5,1.3,0.3,0.9,1.5,6.3,79,220.0
Thabo Sefolosha,2014.0,30.0,ATL,SF,52.0,7.0,18.8,0.418,0.321,0.462,0.468,0.776,1.0,3.3,1.4,1.0,0.4,0.7,1.3,5.3,79,220.0
Thabo Sefolosha,2015.0,31.0,ATL,SF,75.0,11.0,23.4,0.505,0.339,0.589,0.562,0.626,0.7,3.8,1.4,1.1,0.5,0.9,1.5,6.4,79,220.0
Thabo Sefolosha,2016.0,32.0,ATL,SF,62.0,42.0,25.7,0.441,0.342,0.484,0.492,0.733,0.9,3.5,1.7,1.5,0.5,0.9,1.6,7.2,79,220.0
Thabo Sefolosha,2017.0,33.0,UTA,SF,38.0,6.0,21.2,0.492,0.381,0.551,0.558,0.815,0.8,3.5,0.9,1.4,0.3,0.8,1.6,8.2,79,220.0
Josh Selby,2011.0,20.0,MEM,PG,28.0,0.0,8.5,0.347,0.133,0.404,0.361,0.786,0.1,0.5,1.1,0.3,0.0,1.0,0.6,2.3,74,183.0
Josh Selby,2012.0,21.0,MEM,PG,10.0,0.0,5.9,0.273,0.167,0.313,0.295,0.636,0.0,0.5,0.4,0.2,0.0,0.7,0.7,2.0,74,183.0
Wayne Selden,2016.0,22.0,NOP,SG,3.0,3.0,15.7,0.625,0.571,1.0,0.875,0.5,0.0,1.7,0.3,0.7,0.0,1.0,2.0,5.3,77,230.0
Wayne Selden,2016.0,22.0,MEM,SG,11.0,2.0,17.2,0.4,0.143,0.586,0.43,0.667,0.1,0.9,1.1,0.4,0.1,0.8,1.1,5.0,77,230.0
Wayne Selden,2017.0,23.0,MEM,SG,35.0,9.0,19.8,0.431,0.402,0.456,0.522,0.746,0.5,1.1,1.9,0.5,0.1,1.5,1.7,9.3,77,230.0
Mouhamed Sene,2008.0,22.0,OKC,C,5.0,0.0,4.6,0.714,0.0,0.714,0.714,0.778,0.6,1.2,0.0,0.2,0.4,0.6,0.4,3.4,83,230.0
Mouhamed Sene,2008.0,22.0,NYK,C,1.0,0.0,6.0,0.5,0.0,0.5,0.5,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,83,230.0
Kevin Seraphin,2010.0,21.0,WAS,PF,58.0,1.0,10.9,0.449,0.0,0.449,0.449,0.71,1.4,1.2,0.2,0.3,0.5,0.7,2.2,2.7,81,285.0
Kevin Seraphin,2011.0,22.0,WAS,C,57.0,21.0,20.6,0.531,0.0,0.533,0.531,0.671,1.8,3.1,0.6,0.3,1.3,1.2,2.3,7.9,81,285.0
Kevin Seraphin,2012.0,23.0,WAS,C,79.0,8.0,21.8,0.461,0.0,0.461,0.461,0.693,1.4,3.0,0.7,0.3,0.7,1.6,2.7,9.1,81,285.0
Kevin Seraphin,2013.0,24.0,WAS,C,53.0,1.0,10.9,0.505,0.0,0.505,0.505,0.871,1.0,1.4,0.3,0.1,0.5,0.8,1.9,4.7,81,285.0
Kevin Seraphin,2014.0,25.0,WAS,C,79.0,0.0,15.6,0.513,0.0,0.516,0.513,0.707,1.1,2.5,0.7,0.1,0.7,1.2,2.5,6.6,81,285.0
Kevin Seraphin,2015.0,26.0,NYK,C,48.0,0.0,11.0,0.41,0.0,0.414,0.41,0.826,0.6,2.0,1.0,0.2,0.8,0.9,1.4,3.9,81,285.0
Kevin Seraphin,2016.0,27.0,IND,PF,49.0,3.0,11.4,0.551,0.0,0.556,0.551,0.636,0.8,2.1,0.5,0.1,0.4,0.6,1.3,4.7,81,285.0
Ramon Sessions,2008.0,22.0,MIL,PG,79.0,39.0,27.5,0.445,0.176,0.457,0.449,0.794,0.8,2.6,5.7,1.1,0.1,1.9,2.0,12.4,75,190.0
Ramon Sessions,2009.0,23.0,MIN,PG,82.0,1.0,21.1,0.456,0.067,0.467,0.457,0.717,0.7,1.9,3.1,0.7,0.1,1.7,1.7,8.2,75,190.0
Ramon Sessions,2010.0,24.0,CLE,PG,81.0,38.0,26.3,0.466,0.2,0.472,0.468,0.823,0.6,2.6,5.2,0.7,0.1,2.2,1.1,13.3,75,190.0
Ramon Sessions,2011.0,25.0,CLE,PG,41.0,4.0,24.5,0.398,0.419,0.394,0.435,0.83,0.5,2.6,5.2,0.7,0.0,2.0,1.5,10.5,75,190.0
Ramon Sessions,2011.0,25.0,LAL,PG,23.0,19.0,30.5,0.479,0.486,0.477,0.519,0.713,0.6,3.2,6.2,0.7,0.1,2.6,1.6,12.7,75,190.0
Ramon Sessions,2012.0,26.0,CHA,SG,61.0,0.0,27.1,0.408,0.308,0.427,0.433,0.839,0.4,2.3,3.8,0.8,0.1,1.7,1.5,14.4,75,190.0
Ramon Sessions,2013.0,27.0,CHA,PG,55.0,7.0,23.7,0.409,0.221,0.441,0.425,0.782,0.4,1.7,3.7,0.6,0.1,1.7,0.9,10.5,75,190.0
Ramon Sessions,2013.0,27.0,MIL,PG,28.0,12.0,32.5,0.461,0.357,0.484,0.493,0.841,0.6,2.5,4.8,0.6,0.1,2.0,1.4,15.8,75,190.0
Ramon Sessions,2014.0,28.0,SAC,PG,36.0,7.0,17.8,0.344,0.214,0.368,0.361,0.727,0.4,1.6,2.7,0.4,0.0,1.4,1.3,5.4,75,190.0
Ramon Sessions,2014.0,28.0,WAS,PG,28.0,3.0,19.5,0.411,0.406,0.412,0.454,0.812,0.4,2.3,3.1,0.6,0.0,1.3,1.0,7.4,75,190.0
Ramon Sessions,2015.0,29.0,WAS,PG,82.0,5.0,20.3,0.473,0.324,0.507,0.503,0.756,0.3,2.2,2.9,0.6,0.1,1.4,1.2,9.9,75,190.0
Ramon Sessions,2016.0,30.0,CHO,PG,50.0,1.0,16.2,0.38,0.339,0.393,0.42,0.771,0.2,1.2,2.6,0.5,0.1,0.9,0.9,6.2,75,190.0
Ramon Sessions,2017.0,31.0,NYK,PG,13.0,3.0,12.8,0.321,0.182,0.357,0.34,0.8,0.1,1.3,2.1,0.5,0.1,1.2,1.1,3.7,75,190.0
Ramon Sessions,2017.0,31.0,WAS,PG,15.0,0.0,15.0,0.391,0.4,0.388,0.438,0.762,0.3,1.0,3.3,0.5,0.1,1.0,1.0,5.9,75,190.0
Mustafa Shakur,2010.0,26.0,WAS,PG,22.0,0.0,7.2,0.356,0.1,0.408,0.364,0.533,0.3,0.7,1.1,0.2,0.1,0.8,0.7,2.3,75,190.0
Mustafa Shakur,2013.0,29.0,OKC,PG,3.0,0.0,3.7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.3,0.0,0.0,0.7,0.7,0.3,75,190.0
Walter Sharpe,2008.0,22.0,DET,PF,8.0,0.0,2.5,0.364,0.0,0.444,0.364,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.4,1.0,81,245.0
Tornike Shengelia,2012.0,21.0,BRK,SF,19.0,0.0,4.9,0.435,0.5,0.429,0.457,0.563,0.5,0.7,0.2,0.2,0.1,0.6,0.6,1.6,81,217.0
Tornike Shengelia,2013.0,22.0,BRK,SF,17.0,0.0,8.1,0.458,0.0,0.611,0.458,0.375,0.2,0.6,0.7,0.1,0.1,0.6,0.9,1.5,81,217.0
Tornike Shengelia,2013.0,22.0,CHI,SF,9.0,0.0,1.9,0.5,0.0,0.5,0.5,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.2,0.4,81,217.0
Iman Shumpert,2011.0,21.0,NYK,PG,59.0,35.0,28.9,0.401,0.306,0.44,0.446,0.798,0.7,2.4,2.8,1.7,0.1,1.9,2.9,9.5,77,215.0
Iman Shumpert,2012.0,22.0,NYK,SG,45.0,45.0,22.1,0.396,0.402,0.392,0.489,0.766,0.7,2.3,1.7,1.0,0.2,0.8,2.2,6.8,77,215.0
Iman Shumpert,2013.0,23.0,NYK,SG,74.0,58.0,26.5,0.378,0.333,0.418,0.457,0.746,1.1,3.1,1.7,1.2,0.2,1.1,2.8,6.7,77,215.0
Iman Shumpert,2014.0,24.0,NYK,SG,24.0,24.0,26.0,0.409,0.348,0.436,0.463,0.676,0.9,2.5,3.3,1.3,0.1,1.8,2.8,9.3,77,215.0
Iman Shumpert,2014.0,24.0,CLE,SG,38.0,1.0,24.2,0.41,0.338,0.484,0.496,0.667,0.9,2.9,1.5,1.3,0.3,1.3,1.9,7.2,77,215.0
Iman Shumpert,2015.0,25.0,CLE,SG,54.0,5.0,24.4,0.374,0.295,0.447,0.444,0.784,0.6,3.2,1.7,1.0,0.4,1.1,2.2,5.8,77,215.0
Iman Shumpert,2016.0,26.0,CLE,SG,76.0,31.0,25.5,0.411,0.36,0.469,0.507,0.789,0.5,2.4,1.4,0.8,0.4,1.0,2.0,7.5,77,215.0
Iman Shumpert,2017.0,27.0,CLE,SG,14.0,6.0,19.7,0.379,0.269,0.469,0.44,0.733,0.5,2.4,1.2,0.6,0.3,1.1,1.6,4.4,77,215.0
Alexey Shved,2012.0,24.0,MIN,SG,77.0,16.0,23.9,0.372,0.295,0.435,0.439,0.72,0.5,1.7,3.7,0.7,0.4,1.9,1.5,8.6,78,190.0
Alexey Shved,2013.0,25.0,MIN,SG,63.0,0.0,10.5,0.321,0.294,0.341,0.384,0.756,0.3,1.0,1.1,0.4,0.3,0.8,0.6,4.0,78,190.0
Alexey Shved,2014.0,26.0,PHI,SG,17.0,0.0,16.8,0.4,0.298,0.479,0.465,0.842,0.5,0.8,2.7,0.8,0.1,1.1,1.2,9.9,78,190.0
Alexey Shved,2014.0,26.0,HOU,SG,9.0,0.0,6.6,0.333,0.333,0.333,0.417,0.818,0.1,0.3,0.3,0.1,0.0,0.6,0.2,3.2,78,190.0
Alexey Shved,2014.0,26.0,NYK,SG,16.0,9.0,26.4,0.403,0.371,0.423,0.475,0.78,0.9,3.7,3.6,0.9,0.3,1.6,1.6,14.8,78,190.0
Pascal Siakam,2016.0,22.0,TOR,PF,55.0,38.0,15.6,0.502,0.143,0.515,0.505,0.688,1.2,2.2,0.3,0.5,0.8,0.6,2.0,4.2,81,230.0
